payment_id,order_id,payment_type,payment_value,installments
2846,2846,Credit Card,307.47,8
2847,2847,Credit Card,95.02,1
2848,2848,Boleto,363.05,1
2849,2849,Credit Card,59.34,1
2850,2850,Boleto,305.43,1
2851,2851,Boleto,287.1,1
2852,2852,Credit Card,105.38,3
2853,2853,Credit Card,62.77,3
2854,2854,Credit Card,145.29,5
2855,2855,Credit Card,958.39,10
2856,2856,Boleto,59.11,1
2857,2857,Credit Card,85.75,2
2858,2858,Credit Card,204.0,4
2859,2859,Credit Card,129.0,2
2860,2860,Credit Card,124.44,2
2861,2861,Credit Card,164.16,3
2862,2862,Boleto,115.72,1
2863,2863,Credit Card,66.1,2
2864,2864,Credit Card,92.32,4
2865,2865,Credit Card,67.5,1
2866,2866,Voucher,205.06,1
2867,2867,Boleto,240.09,1
2868,2868,Credit Card,251.28,12
2869,2869,Credit Card,42.27,2
2870,2870,Credit Card,141.73,2
2871,2871,Credit Card,92.3,3
2872,2872,Credit Card,116.74,1
2873,2873,Credit Card,136.99,1
2874,2874,Boleto,128.95,1
2875,2875,Credit Card,335.47,2
2876,2876,Boleto,49.73,1
2877,2877,Credit Card,372.16,2
2878,2878,Credit Card,294.7,10
2879,2879,Credit Card,73.18,1
2880,2880,Credit Card,35.0,1
2881,2881,Boleto,187.53,1
2882,2882,Credit Card,296.96,10
2883,2883,Credit Card,315.84,3
2884,2884,Credit Card,127.38,3
2885,2885,Credit Card,154.72,7
2886,2886,Credit Card,114.53,10
2887,2887,Boleto,72.76,1
2888,2888,Credit Card,131.61,4
2889,2889,Credit Card,113.16,4
2890,2890,Credit Card,77.57,7
2891,2891,Credit Card,158.72,3
2892,2892,Credit Card,372.64,7
2893,2893,Credit Card,184.93,4
2894,2894,Boleto,51.52,1
2895,2895,Credit Card,54.14,1
2896,2896,Credit Card,77.2,2
2897,2897,Credit Card,101.02,5
2898,2898,Boleto,284.9,1
2899,2899,Credit Card,91.23,1
2900,2900,Credit Card,132.05,2
2901,2901,Credit Card,100.7,1
2902,2902,Credit Card,133.26,8
2903,2903,Credit Card,227.51,3
2904,2904,Credit Card,71.63,1
2905,2905,Credit Card,125.43,1
2906,2906,Credit Card,119.32,5
2907,2907,Credit Card,322.38,1
2908,2908,Boleto,22.1,1
2909,2909,Boleto,66.85,1
2910,2910,Credit Card,110.0,5
2911,2911,Boleto,33.24,1
2912,2912,Credit Card,104.02,1
2913,2913,Credit Card,40.09,4
2914,2914,Credit Card,197.81,4
2915,2915,Credit Card,79.56,1
2916,2916,Credit Card,60.27,3
2917,2917,Credit Card,44.99,2
2918,2918,Credit Card,154.86,2
2919,2919,Credit Card,233.04,2
2920,2920,Credit Card,40.23,2
2921,2921,Boleto,90.73,1
2922,2922,Credit Card,47.69,1
2923,2923,Credit Card,146.0,2
2924,2924,Credit Card,172.84,7
2925,2925,Credit Card,71.14,7
2926,2926,Credit Card,125.0,1
2927,2927,Credit Card,106.77,8
2928,2928,Credit Card,169.38,5
2929,2929,Boleto,90.17,1
2930,2930,Boleto,358.94,1
2931,2931,Credit Card,212.88,5
2932,2932,Credit Card,314.66,8
2933,2933,Credit Card,57.63,1
2934,2934,Credit Card,453.74,8
2935,2935,Boleto,129.77,1
2936,2936,Boleto,74.64,1
2937,2937,Credit Card,105.06,4
2938,2938,Credit Card,100.86,5
2939,2939,Boleto,62.0,1
2940,2940,Credit Card,293.25,4
2941,2941,Credit Card,35.82,1
2942,2942,Credit Card,214.14,1
2943,2943,Voucher,59.0,1
2944,2944,Credit Card,100.33,6
2945,2945,Boleto,188.89,1
2946,2946,Credit Card,222.3,5
2947,2947,Credit Card,47.53,1
2948,2948,Credit Card,120.35,6
2949,2949,Boleto,99.33,1
2950,2950,Credit Card,84.14,3
2951,2951,Credit Card,40.6,3
2952,2952,Credit Card,95.76,9
2953,2953,Credit Card,188.39,8
2954,2954,Boleto,173.48,1
2955,2955,Credit Card,368.46,6
2956,2956,Boleto,47.0,1
2957,2957,Voucher,35.56,1
2958,2958,Boleto,26.77,1
2959,2959,Boleto,52.45,1
2960,2960,Boleto,240.1,1
2961,2961,Credit Card,38.22,1
2962,2962,Credit Card,88.01,8
2963,2963,Credit Card,156.09,3
2964,2964,Credit Card,58.38,1
2965,2965,Boleto,48.96,1
2966,2966,Credit Card,200.35,15
2967,2967,Debit Card,31.78,1
2968,2968,Credit Card,180.3,1
2969,2969,Credit Card,112.79,1
2970,2970,Boleto,219.03,1
2971,2971,Credit Card,303.34,4
2972,2972,Credit Card,134.58,4
2973,2973,Credit Card,37.53,1
2974,2974,Boleto,82.7,1
2975,2975,Credit Card,291.07,2
2976,2976,Credit Card,177.12,2
2977,2977,Boleto,109.5,1
2978,2978,Boleto,326.09,1
2979,2979,Credit Card,394.94,8
2980,2980,Boleto,362.38,1
2981,2981,Credit Card,259.08,8
2982,2982,Credit Card,54.09,1
2983,2983,Debit Card,425.06,1
2984,2984,Credit Card,109.47,1
2985,2985,Credit Card,63.28,1
2986,2986,Credit Card,75.08,1
2987,2987,Credit Card,83.6,1
2988,2988,Credit Card,367.2,10
2989,2989,Credit Card,343.57,1
2990,2990,Credit Card,195.84,4
2991,2991,Credit Card,184.75,9
2992,2992,Credit Card,167.15,2
2993,2993,Credit Card,656.78,1
2994,2994,Credit Card,49.2,1
2995,2995,Boleto,241.93,1
2996,2996,Boleto,88.72,1
2997,2997,Credit Card,100.23,4
2998,2998,Debit Card,184.8,1
2999,2999,Credit Card,354.59,10
3000,3000,Credit Card,60.85,5
3001,3001,Boleto,163.9,1
3002,3002,Credit Card,104.48,2
3003,3003,Credit Card,134.73,3
3004,3004,Credit Card,81.98,2
3005,3005,Credit Card,57.11,1
3006,3006,Boleto,77.57,1
3007,3007,Credit Card,1358.75,10
3008,3008,Credit Card,219.54,8
3009,3009,Credit Card,159.83,2
3010,3010,Credit Card,112.62,3
3011,3011,Credit Card,95.02,1
3012,3012,Credit Card,265.49,1
3013,3013,Credit Card,335.48,2
3014,3014,Credit Card,69.73,2
3015,3015,Credit Card,264.24,8
3016,3016,Credit Card,119.02,2
3017,3017,Voucher,182.46,1
3018,3018,Boleto,74.16,1
3019,3019,Credit Card,159.02,4
3020,3020,Credit Card,38.05,1
3021,3021,Credit Card,155.14,2
3022,3022,Credit Card,86.18,2
3023,3023,Credit Card,65.35,2
3024,3024,Boleto,154.81,1
3025,3025,Credit Card,44.0,1
3026,3026,Boleto,385.52,1
3027,3027,Boleto,19.77,1
3028,3028,Credit Card,276.18,1
3029,3029,Credit Card,46.85,2
3030,3030,Voucher,119.66,2
3031,3031,Credit Card,31.38,3
3032,3032,Credit Card,334.8,10
3033,3033,Credit Card,22.37,1
3034,3034,Credit Card,188.55,10
3035,3035,Credit Card,80.11,1
3036,3036,Credit Card,50.09,1
3037,3037,Credit Card,142.12,10
3038,3038,Credit Card,1129.85,6
3039,3039,Boleto,163.79,1
3040,3040,Credit Card,314.41,5
3041,3041,Credit Card,237.07,5
3042,3042,Credit Card,71.97,1
3043,3043,Boleto,184.06,1
3044,3044,Credit Card,173.84,2
3045,3045,Voucher,109.89,1
3046,3046,Boleto,1415.66,1
3047,3047,Credit Card,334.62,4
3048,3048,Credit Card,48.62,1
3049,3049,Boleto,46.69,1
3050,3050,Credit Card,93.3,1
3051,3051,Credit Card,99.9,2
3052,3052,Credit Card,77.65,1
3053,3053,Credit Card,156.33,6
3054,3054,Credit Card,41.7,4
3055,3055,Credit Card,62.91,1
3056,3056,Credit Card,117.46,6
3057,3057,Boleto,1319.32,1
3058,3058,Credit Card,91.94,9
3059,3059,Boleto,113.85,1
3060,3060,Boleto,88.08,1
3061,3061,Credit Card,79.62,1
3062,3062,Boleto,398.84,1
3063,3063,Credit Card,548.31,10
3064,3064,Credit Card,78.21,7
3065,3065,Credit Card,102.9,1
3066,3066,Credit Card,55.13,1
3067,3067,Boleto,58.13,1
3068,3068,Credit Card,172.1,2
3069,3069,Credit Card,95.21,3
3070,3070,Boleto,641.18,1
3071,3071,Credit Card,40.27,1
3072,3072,Credit Card,771.78,8
3073,3073,Credit Card,77.75,3
3074,3074,Credit Card,87.43,1
3075,3075,Boleto,81.89,1
3076,3076,Credit Card,487.79,1
3077,3077,Boleto,161.12,1
3078,3078,Credit Card,40.22,4
3079,3079,Boleto,89.07,1
3080,3080,Credit Card,160.81,2
3081,3081,Credit Card,138.98,9
3082,3082,Credit Card,68.04,3
3083,3083,Credit Card,44.08,1
3084,3084,Credit Card,112.24,3
3085,3085,Credit Card,106.29,1
3086,3086,Boleto,46.85,1
3087,3087,Credit Card,177.48,1
3088,3088,Credit Card,106.77,1
3089,3089,Credit Card,217.49,3
3090,3090,Credit Card,63.61,1
3091,3091,Boleto,31.86,1
3092,3092,Boleto,172.04,1
3093,3093,Credit Card,55.91,4
3094,3094,Voucher,92.57,1
3095,3095,Credit Card,163.66,8
3096,3096,Credit Card,132.08,10
3097,3097,Credit Card,273.04,2
3098,3098,Credit Card,60.86,6
3099,3099,Credit Card,152.75,1
3100,3100,Credit Card,54.72,3
3101,3101,Credit Card,396.73,6
3102,3102,Credit Card,48.27,1
3103,3103,Credit Card,65.01,1
3104,3104,Credit Card,104.14,8
3105,3105,Credit Card,181.82,2
3106,3106,Credit Card,117.63,2
3107,3107,Credit Card,203.81,4
3108,3108,Boleto,81.47,1
3109,3109,Credit Card,106.25,2
3110,3110,Credit Card,127.69,2
3111,3111,Credit Card,31.38,2
3112,3112,Credit Card,90.45,2
3113,3113,Credit Card,116.67,1
3114,3114,Voucher,110.16,1
3115,3115,Credit Card,35.23,1
3116,3116,Credit Card,87.99,3
3117,3117,Credit Card,26.68,1
3118,3118,Credit Card,190.43,2
3119,3119,Credit Card,614.68,2
3120,3120,Credit Card,51.86,1
3121,3121,Boleto,66.64,1
3122,3122,Boleto,34.05,1
3123,3123,Credit Card,183.25,3
3124,3124,Credit Card,63.27,3
3125,3125,Credit Card,184.08,3
3126,3126,Voucher,107.24,1
3127,3127,Debit Card,128.97,1
3128,3128,Credit Card,32.13,1
3129,3129,Credit Card,262.26,8
3130,3130,Credit Card,67.36,1
3131,3131,Credit Card,51.88,5
3132,3132,Credit Card,177.55,5
3133,3133,Credit Card,72.28,1
3134,3134,Credit Card,47.62,1
3135,3135,Voucher,96.02,1
3136,3136,Credit Card,44.38,4
3137,3137,Credit Card,41.83,1
3138,3138,Boleto,31.29,1
3139,3139,Credit Card,65.0,1
3140,3140,Boleto,280.65,1
3141,3141,Credit Card,164.96,3
3142,3142,Credit Card,76.76,1
3143,3143,Credit Card,102.84,2
3144,3144,Boleto,28.41,1
3145,3145,Debit Card,40.83,1
3146,3146,Credit Card,38.0,1
3147,3147,Boleto,68.96,1
3148,3148,Credit Card,107.95,10
3149,3149,Credit Card,174.07,3
3150,3150,Credit Card,502.0,6
3151,3151,Credit Card,218.07,4
3152,3152,Boleto,126.02,1
3153,3153,Credit Card,41.34,1
3154,3154,Credit Card,307.23,4
3155,3155,Credit Card,116.36,1
3156,3156,Credit Card,218.27,5
3157,3157,Credit Card,182.7,7
3158,3158,Credit Card,43.63,1
3159,3159,Credit Card,321.57,6
3160,3160,Credit Card,40.52,1
3161,3161,Credit Card,43.1,3
3162,3162,Credit Card,118.03,6
3163,3163,Boleto,88.03,1
3164,3164,Credit Card,45.09,1
3165,3165,Credit Card,133.28,1
3166,3166,Credit Card,137.02,3
3167,3167,Credit Card,38.72,1
3168,3168,Credit Card,88.27,1
3169,3169,Credit Card,40.96,1
3170,3170,Credit Card,78.42,1
3171,3171,Credit Card,81.99,3
3172,3172,Credit Card,275.9,3
3173,3173,Credit Card,104.03,6
3174,3174,Credit Card,55.6,2
3175,3175,Credit Card,174.51,1
3176,3176,Credit Card,37.69,1
3177,3177,Credit Card,117.18,4
3178,3178,Credit Card,71.99,6
3179,3179,Boleto,60.39,1
3180,3180,Credit Card,282.41,3
3181,3181,Credit Card,51.24,3
3182,3182,Credit Card,65.94,2
3183,3183,Credit Card,27.48,1
3184,3184,Credit Card,96.5,1
3185,3185,Credit Card,464.34,1
3186,3186,Boleto,290.37,1
3187,3187,Credit Card,69.77,2
3188,3188,Credit Card,251.76,1
3189,3189,Credit Card,154.74,2
3190,3190,Credit Card,213.72,10
3191,3191,Voucher,23.29,1
3192,3192,Credit Card,68.22,1
3193,3193,Credit Card,107.8,2
3194,3194,Credit Card,385.37,6
3195,3195,Credit Card,115.15,10
3196,3196,Credit Card,72.53,5
3197,3197,Credit Card,234.46,4
3198,3198,Credit Card,57.27,1
3199,3199,Voucher,148.06,2
3200,3200,Boleto,213.44,1
3201,3201,Boleto,72.15,1
3202,3202,Credit Card,76.73,1
3203,3203,Credit Card,200.8,9
3204,3204,Credit Card,38.41,1
3205,3205,Credit Card,308.09,4
3206,3206,Boleto,105.18,1
3207,3207,Credit Card,85.84,8
3208,3208,Credit Card,78.03,7
3209,3209,Credit Card,139.65,5
3210,3210,Credit Card,98.56,1
3211,3211,Credit Card,79.9,3
3212,3212,Credit Card,69.12,3
3213,3213,Credit Card,34.23,1
3214,3214,Credit Card,98.15,1
3215,3215,Credit Card,227.0,3
3216,3216,Boleto,79.05,1
3217,3217,Credit Card,86.37,4
3218,3218,Credit Card,87.64,1
3219,3219,Credit Card,82.82,2
3220,3220,Credit Card,164.79,5
3221,3221,Credit Card,133.4,2
3222,3222,Boleto,84.66,1
3223,3223,Credit Card,217.64,2
3224,3224,Credit Card,205.11,1
3225,3225,Credit Card,66.33,1
3226,3226,Credit Card,216.4,10
3227,3227,Boleto,81.42,1
3228,3228,Credit Card,77.57,7
3229,3229,Credit Card,180.56,3
3230,3230,Boleto,99.43,1
3231,3231,Credit Card,33.27,1
3232,3232,Voucher,172.92,4
3233,3233,Boleto,32.41,1
3234,3234,Credit Card,197.72,3
3235,3235,Credit Card,91.18,8
3236,3236,Boleto,109.41,1
3237,3237,Voucher,174.96,1
3238,3238,Boleto,46.0,1
3239,3239,Credit Card,140.04,3
3240,3240,Credit Card,75.04,3
3241,3241,Credit Card,42.04,1
3242,3242,Credit Card,163.89,2
3243,3243,Credit Card,48.38,1
3244,3244,Credit Card,54.97,1
3245,3245,Credit Card,35.4,2
3246,3246,Credit Card,96.22,9
3247,3247,Boleto,321.74,1
3248,3248,Credit Card,678.49,5
3249,3249,Boleto,68.12,1
3250,3250,Credit Card,111.72,4
3251,3251,Credit Card,82.69,4
3252,3252,Credit Card,74.77,2
3253,3253,Boleto,138.3,1
3254,3254,Credit Card,36.59,1
3255,3255,Boleto,116.36,1
3256,3256,Credit Card,103.13,5
3257,3257,Credit Card,66.39,1
3258,3258,Credit Card,135.72,1
3259,3259,Credit Card,96.46,1
3260,3260,Boleto,99.89,1
3261,3261,Credit Card,86.99,3
3262,3262,Credit Card,45.68,4
3263,3263,Debit Card,39.09,1
3264,3264,Credit Card,65.47,6
3265,3265,Credit Card,180.82,10
3266,3266,Credit Card,636.74,10
3267,3267,Credit Card,500.85,5
3268,3268,Credit Card,213.19,4
3269,3269,Credit Card,126.64,1
3270,3270,Boleto,276.18,1
3271,3271,Boleto,70.63,1
3272,3272,Credit Card,47.27,1
3273,3273,Credit Card,131.73,3
3274,3274,Credit Card,55.09,3
3275,3275,Credit Card,54.7,1
3276,3276,Credit Card,491.52,8
3277,3277,Credit Card,373.33,5
3278,3278,Credit Card,111.67,1
3279,3279,Boleto,294.3,1
3280,3280,Credit Card,385.88,4
3281,3281,Credit Card,71.14,1
3282,3282,Credit Card,117.94,5
3283,3283,Credit Card,27.8,1
3284,3284,Boleto,41.85,1
3285,3285,Credit Card,116.84,3
3286,3286,Credit Card,134.94,2
3287,3287,Credit Card,181.92,1
3288,3288,Credit Card,27.79,1
3289,3289,Credit Card,147.55,3
3290,3290,Credit Card,65.36,1
3291,3291,Credit Card,76.07,7
3292,3292,Credit Card,54.34,3
3293,3293,Credit Card,86.15,3
3294,3294,Credit Card,143.43,1
3295,3295,Credit Card,44.69,2
3296,3296,Credit Card,98.13,3
3297,3297,Credit Card,35.84,1
3298,3298,Boleto,58.61,1
3299,3299,Boleto,56.01,1
3300,3300,Credit Card,265.6,5
3301,3301,Credit Card,125.53,4
3302,3302,Credit Card,47.52,1
3303,3303,Voucher,58.65,1
3304,3304,Credit Card,379.2,3
3305,3305,Credit Card,485.72,1
3306,3306,Voucher,53.61,1
3307,3307,Boleto,170.43,1
3308,3308,Boleto,98.79,1
3309,3309,Credit Card,155.94,2
3310,3310,Credit Card,162.14,3
3311,3311,Credit Card,83.9,3
3312,3312,Boleto,55.62,1
3313,3313,Credit Card,135.82,2
3314,3314,Credit Card,473.4,2
3315,3315,Boleto,45.48,1
3316,3316,Boleto,51.88,1
3317,3317,Credit Card,74.33,3
3318,3318,Credit Card,58.71,2
3319,3319,Credit Card,141.13,3
3320,3320,Credit Card,32.43,1
3321,3321,Voucher,99.44,1
3322,3322,Credit Card,328.14,4
3323,3323,Credit Card,111.1,5
3324,3324,Credit Card,112.55,1
3325,3325,Credit Card,151.08,4
3326,3326,Credit Card,92.89,8
3327,3327,Credit Card,153.62,6
3328,3328,Boleto,66.05,1
3329,3329,Credit Card,154.38,3
3330,3330,Voucher,50.36,1
3331,3331,Boleto,117.96,1
3332,3332,Boleto,27.36,1
3333,3333,Credit Card,209.2,3
3334,3334,Credit Card,86.27,4
3335,3335,Credit Card,208.59,1
3336,3336,Credit Card,171.44,6
3337,3337,Credit Card,155.85,3
3338,3338,Credit Card,463.77,9
3339,3339,Credit Card,126.42,2
3340,3340,Credit Card,53.1,1
3341,3341,Credit Card,162.9,8
3342,3342,Credit Card,226.98,4
3343,3343,Boleto,48.22,1
3344,3344,Boleto,245.35,1
3345,3345,Credit Card,54.0,3
3346,3346,Credit Card,32.37,1
3347,3347,Boleto,116.9,1
3348,3348,Credit Card,136.5,10
3349,3349,Boleto,185.89,1
3350,3350,Credit Card,208.57,3
3351,3351,Credit Card,303.86,7
3352,3352,Credit Card,47.47,1
3353,3353,Boleto,90.88,1
3354,3354,Credit Card,314.21,8
3355,3355,Credit Card,82.73,1
3356,3356,Credit Card,94.14,1
3357,3357,Credit Card,319.44,3
3358,3358,Credit Card,276.68,8
3359,3359,Credit Card,141.23,4
3360,3360,Credit Card,198.26,1
3361,3361,Credit Card,39.44,1
3362,3362,Boleto,48.08,1
3363,3363,Credit Card,150.04,3
3364,3364,Credit Card,20.62,2
3365,3365,Credit Card,41.09,4
3366,3366,Boleto,76.88,1
3367,3367,Credit Card,141.5,5
3368,3368,Credit Card,68.35,6
3369,3369,Credit Card,49.1,4
3370,3370,Credit Card,551.32,8
3371,3371,Credit Card,142.96,3
3372,3372,Credit Card,343.12,7
3373,3373,Credit Card,40.84,4
3374,3374,Credit Card,56.79,1
3375,3375,Credit Card,80.97,1
3376,3376,Credit Card,88.5,1
3377,3377,Boleto,64.1,1
3378,3378,Boleto,26.75,1
3379,3379,Credit Card,87.11,1
3380,3380,Credit Card,60.0,2
3381,3381,Credit Card,105.28,10
3382,3382,Credit Card,67.22,2
3383,3383,Credit Card,87.94,5
3384,3384,Credit Card,118.22,2
3385,3385,Credit Card,32.13,3
3386,3386,Credit Card,115.15,4
3387,3387,Credit Card,61.75,1
3388,3388,Credit Card,116.05,10
3389,3389,Boleto,91.47,1
3390,3390,Credit Card,270.45,3
3391,3391,Boleto,153.85,1
3392,3392,Credit Card,25.84,1
3393,3393,Boleto,355.97,1
3394,3394,Debit Card,35.57,1
3395,3395,Credit Card,580.07,1
3396,3396,Credit Card,115.37,10
3397,3397,Credit Card,61.93,1
3398,3398,Boleto,537.37,1
3399,3399,Credit Card,58.13,1
3400,3400,Credit Card,66.23,1
3401,3401,Credit Card,266.96,6
3402,3402,Boleto,57.7,1
3403,3403,Credit Card,193.44,10
3404,3404,Credit Card,269.28,5
3405,3405,Credit Card,158.98,6
3406,3406,Voucher,685.7,1
3407,3407,Credit Card,49.22,4
3408,3408,Credit Card,313.82,8
3409,3409,Credit Card,621.35,10
3410,3410,Boleto,242.8,1
3411,3411,Credit Card,75.85,3
3412,3412,Credit Card,240.03,1
3413,3413,Credit Card,336.32,3
3414,3414,Credit Card,54.78,1
3415,3415,Credit Card,40.27,4
3416,3416,Credit Card,263.31,10
3417,3417,Boleto,81.92,1
3418,3418,Credit Card,406.67,10
3419,3419,Credit Card,787.6,4
3420,3420,Credit Card,164.7,1
3421,3421,Credit Card,96.8,1
3422,3422,Credit Card,117.45,4
3423,3423,Boleto,126.33,1
3424,3424,Credit Card,144.68,10
3425,3425,Credit Card,119.09,3
3426,3426,Credit Card,75.68,1
3427,3427,Boleto,187.76,1
3428,3428,Boleto,123.99,1
3429,3429,Credit Card,139.8,2
3430,3430,Credit Card,311.53,3
3431,3431,Credit Card,189.01,8
3432,3432,Credit Card,113.33,4
3433,3433,Credit Card,132.25,1
3434,3434,Debit Card,34.35,1
3435,3435,Boleto,34.23,1
3436,3436,Credit Card,80.88,1
3437,3437,Credit Card,71.36,3
3438,3438,Credit Card,160.93,2
3439,3439,Credit Card,106.16,4
3440,3440,Credit Card,64.51,4
3441,3441,Credit Card,219.46,2
3442,3442,Credit Card,31.35,1
3443,3443,Credit Card,106.38,1
3444,3444,Credit Card,123.25,3
3445,3445,Credit Card,956.27,10
3446,3446,Boleto,148.65,1
3447,3447,Credit Card,48.24,1
3448,3448,Voucher,229.15,1
3449,3449,Boleto,71.14,1
3450,3450,Credit Card,49.72,1
3451,3451,Credit Card,42.18,1
3452,3452,Credit Card,68.78,1
3453,3453,Boleto,25.43,1
3454,3454,Credit Card,804.34,5
3455,3455,Credit Card,104.6,1
3456,3456,Credit Card,173.53,2
3457,3457,Credit Card,214.09,3
3458,3458,Credit Card,225.71,3
3459,3459,Credit Card,118.74,4
3460,3460,Credit Card,147.15,6
3461,3461,Credit Card,177.88,4
3462,3462,Credit Card,216.05,3
3463,3463,Credit Card,249.52,8
3464,3464,Credit Card,114.89,1
3465,3465,Credit Card,110.2,5
3466,3466,Boleto,62.01,1
3467,3467,Voucher,35.77,1
3468,3468,Credit Card,51.14,1
3469,3469,Credit Card,23.38,1
3470,3470,Credit Card,135.46,1
3471,3471,Credit Card,66.39,3
3472,3472,Credit Card,77.08,1
3473,3473,Credit Card,37.61,1
3474,3474,Credit Card,204.06,1
3475,3475,Boleto,60.53,1
3476,3476,Credit Card,41.96,3
3477,3477,Credit Card,193.37,6
3478,3478,Credit Card,35.0,1
3479,3479,Boleto,275.19,1
3480,3480,Credit Card,250.58,10
3481,3481,Credit Card,62.16,1
3482,3482,Credit Card,150.15,10
3483,3483,Credit Card,173.59,1
3484,3484,Credit Card,156.73,1
3485,3485,Credit Card,94.74,4
3486,3486,Boleto,218.28,1
3487,3487,Credit Card,55.79,2
3488,3488,Credit Card,46.42,1
3489,3489,Credit Card,76.05,1
3490,3490,Credit Card,403.25,1
3491,3491,Credit Card,330.13,4
3492,3492,Credit Card,73.76,7
3493,3493,Credit Card,131.44,4
3494,3494,Credit Card,137.28,6
3495,3495,Credit Card,65.35,1
3496,3496,Credit Card,296.28,1
3497,3497,Boleto,975.05,1
3498,3498,Credit Card,167.5,4
3499,3499,Credit Card,169.05,5
3500,3500,Credit Card,49.03,2
3501,3501,Credit Card,17.87,1
3502,3502,Credit Card,619.65,6
3503,3503,Credit Card,98.88,3
3504,3504,Boleto,50.87,1
3505,3505,Credit Card,116.94,8
3506,3506,Credit Card,66.67,3
3507,3507,Boleto,383.37,1
3508,3508,Credit Card,704.8,10
3509,3509,Credit Card,37.0,1
3510,3510,Credit Card,27.48,1
3511,3511,Boleto,551.15,1
3512,3512,Voucher,27.86,1
3513,3513,Boleto,84.23,1
3514,3514,Credit Card,126.64,4
3515,3515,Credit Card,35.77,2
3516,3516,Credit Card,46.76,1
3517,3517,Credit Card,36.01,1
3518,3518,Credit Card,60.0,1
3519,3519,Credit Card,26.09,1
3520,3520,Boleto,115.7,1
3521,3521,Credit Card,93.31,1
3522,3522,Credit Card,143.48,10
3523,3523,Credit Card,48.32,1
3524,3524,Credit Card,170.76,8
3525,3525,Credit Card,135.62,1
3526,3526,Credit Card,63.17,3
3527,3527,Credit Card,27.79,1
3528,3528,Voucher,95.78,1
3529,3529,Credit Card,217.64,10
3530,3530,Voucher,221.61,1
3531,3531,Credit Card,42.68,2
3532,3532,Credit Card,186.84,1
3533,3533,Boleto,189.72,1
3534,3534,Credit Card,62.65,3
3535,3535,Credit Card,118.67,1
3536,3536,Credit Card,228.88,1
3537,3537,Boleto,35.0,1
3538,3538,Credit Card,90.24,5
3539,3539,Credit Card,1173.71,8
3540,3540,Credit Card,87.03,6
3541,3541,Credit Card,85.71,4
3542,3542,Credit Card,80.77,4
3543,3543,Credit Card,90.85,3
3544,3544,Credit Card,143.71,3
3545,3545,Credit Card,197.16,8
3546,3546,Credit Card,64.0,3
3547,3547,Credit Card,173.02,1
3548,3548,Credit Card,119.08,3
3549,3549,Credit Card,223.41,7
3550,3550,Credit Card,151.78,1
3551,3551,Credit Card,160.67,2
3552,3552,Boleto,48.21,1
3553,3553,Credit Card,178.92,1
3554,3554,Credit Card,51.05,2
3555,3555,Credit Card,65.0,3
3556,3556,Credit Card,134.23,4
3557,3557,Credit Card,37.8,1
3558,3558,Credit Card,109.4,2
3559,3559,Boleto,235.7,1
3560,3560,Credit Card,461.51,1
3561,3561,Credit Card,44.38,1
3562,3562,Credit Card,64.4,2
3563,3563,Credit Card,85.34,3
3564,3564,Credit Card,45.76,4
3565,3565,Credit Card,132.05,1
3566,3566,Boleto,35.68,1
3567,3567,Credit Card,43.09,2
3568,3568,Boleto,51.27,1
3569,3569,Credit Card,160.77,3
3570,3570,Credit Card,70.72,5
3571,3571,Credit Card,119.25,3
3572,3572,Credit Card,89.77,1
3573,3573,Voucher,104.38,1
3574,3574,Boleto,121.84,1
3575,3575,Credit Card,65.79,1
3576,3576,Credit Card,36.68,1
3577,3577,Boleto,114.67,1
3578,3578,Credit Card,92.08,5
3579,3579,Credit Card,138.16,1
3580,3580,Credit Card,54.34,5
3581,3581,Credit Card,332.87,6
3582,3582,Credit Card,412.16,3
3583,3583,Credit Card,63.16,3
3584,3584,Boleto,289.07,1
3585,3585,Credit Card,130.03,2
3586,3586,Credit Card,87.43,8
3587,3587,Boleto,52.54,1
3588,3588,Credit Card,151.09,3
3589,3589,Credit Card,48.13,3
3590,3590,Credit Card,46.0,2
3591,3591,Boleto,133.97,1
3592,3592,Credit Card,22.95,2
3593,3593,Boleto,85.27,1
