product_id,product_name,category,price
2027,Sports Leisure Item #4b5e26,Sports Leisure,210.0
2028,Furniture Decor Item #e93a47,Furniture Decor,107.9
2029,Bed Bath Table Item #e3f7b3,Bed Bath Table,41.0
2030,Stationery Item #210927,Stationery,125.9
2031,Sports Leisure Item #7aafb1,Sports Leisure,110.8
2032,Uncategorized Item #1b930f,Uncategorized,12.0
2033,Garden Tools Item #994e65,Garden Tools,159.9
2034,Computers Accessories Item #465b70,Computers Accessories,16.99
2035,Home Appliances Item #9c5cec,Home Appliances,1054.0
2036,Pet Shop Item #5ccdfc,Pet Shop,119.0
2037,Consoles Games Item #6deaf1,Consoles Games,101.9
2038,Auto Item #6e7068,Auto,43.7
2039,Housewares Item #e919bd,Housewares,58.9
2040,Toys Item #e9beec,Toys,149.99
2041,Health Beauty Item #550879,Health Beauty,55.9
2042,Auto Item #3cb391,Auto,28.49
2043,Furniture Decor Item #7970fc,Furniture Decor,179.9
2044,Auto Item #6a869d,Auto,266.0
2045,Perfumery Item #55403f,Perfumery,229.9
2046,Auto Item #8ec34a,Auto,59.9
2047,Telephony Item #c8d90c,Telephony,19.49
2048,Health Beauty Item #a7206a,Health Beauty,159.9
2049,Furniture Decor Item #957f6d,Furniture Decor,95.92
2050,Watches Gifts Item #315aff,Watches Gifts,139.9
2051,Furniture Decor Item #f05901,Furniture Decor,59.9
2052,Housewares Item #84ec53,Housewares,69.36
2053,Toys Item #691e72,Toys,96.99
2054,Uncategorized Item #76d1a1,Uncategorized,149.77
2055,Computers Accessories Item #837b5c,Computers Accessories,23.9
2056,Cool Stuff Item #0d94e2,Cool Stuff,115.99
2057,Toys Item #7d08c6,Toys,64.99
2058,Home Appliances Item #ab6edd,Home Appliances,90.0
2059,Stationery Item #c5b6cb,Stationery,89.0
2060,Housewares Item #dd995c,Housewares,54.9
2061,Bed Bath Table Item #013ee6,Bed Bath Table,69.99
2062,Sports Leisure Item #acfb0b,Sports Leisure,50.49
2063,Housewares Item #d00f6c,Housewares,34.9
2064,Baby Item #72dd2e,Baby,31.25
2065,Furniture Decor Item #e15cee,Furniture Decor,24.75
2066,Books General Interest Item #26a6bb,Books General Interest,29.9
2067,Sports Leisure Item #80cd00,Sports Leisure,266.0
2068,Construction Tools Safety Item #58eaed,Construction Tools Safety,99.25
2069,Sports Leisure Item #5538ed,Sports Leisure,28.0
2070,Housewares Item #08c635,Housewares,95.15
2071,Auto Item #73a1c2,Auto,20.4
2072,Stationery Item #77ddf7,Stationery,89.9
2073,Baby Item #37e65c,Baby,62.99
2074,Sports Leisure Item #c235a7,Sports Leisure,65.85
2075,Perfumery Item #b16310,Perfumery,54.99
2076,Watches Gifts Item #407766,Watches Gifts,159.0
2077,Housewares Item #4040bd,Housewares,63.72
2078,Pet Shop Item #13e144,Pet Shop,189.99
2079,Bed Bath Table Item #937c82,Bed Bath Table,44.57
2080,Health Beauty Item #7cb1e4,Health Beauty,699.4
2081,Fashion Underwear Beach Item #6a41e9,Fashion Underwear Beach,155.0
2082,Housewares Item #c888fc,Housewares,62.0
2083,Costruction Tools Garden Item #20c74b,Costruction Tools Garden,87.8
2084,Baby Item #ebccaf,Baby,75.0
2085,Toys Item #d5b703,Toys,34.9
2086,Bed Bath Table Item #aa5c7c,Bed Bath Table,79.99
2087,Auto Item #31ddb1,Auto,16.5
2088,Home Appliances 2 Item #7fe486,Home Appliances 2,129.0
2089,Perfumery Item #fe01b6,Perfumery,139.72
2090,Sports Leisure Item #4c6aa9,Sports Leisure,181.0
2091,Computers Accessories Item #e344e7,Computers Accessories,26.99
2092,Watches Gifts Item #d2a6a1,Watches Gifts,225.0
2093,Furniture Decor Item #4da032,Furniture Decor,41.9
2094,Housewares Item #0d5837,Housewares,399.9
2095,Watches Gifts Item #f08117,Watches Gifts,139.9
2096,Bed Bath Table Item #b03962,Bed Bath Table,45.0
2097,Sports Leisure Item #219666,Sports Leisure,65.0
2098,Housewares Item #a22419,Housewares,19.99
2099,Cool Stuff Item #532833,Cool Stuff,199.0
2100,Baby Item #9af9fb,Baby,69.9
2101,Furniture Decor Item #caa201,Furniture Decor,69.9
2102,Computers Accessories Item #381169,Computers Accessories,46.86
2103,Bed Bath Table Item #393564,Bed Bath Table,132.76
2104,Furniture Decor Item #ac934f,Furniture Decor,89.0
2105,Sports Leisure Item #73f125,Sports Leisure,49.0
2106,Furniture Decor Item #25a295,Furniture Decor,147.99
2107,Cool Stuff Item #8f7923,Cool Stuff,199.0
2108,Furniture Decor Item #1e5748,Furniture Decor,119.9
2109,Electronics Item #0abc19,Electronics,2470.5
2110,Watches Gifts Item #907539,Watches Gifts,55.0
2111,Office Furniture Item #3fb224,Office Furniture,144.9
2112,Bed Bath Table Item #0e8d9a,Bed Bath Table,84.26
2113,Toys Item #4b7e33,Toys,78.45
2114,Auto Item #3ebc8c,Auto,34.89
2115,Furniture Decor Item #2ffb8b,Furniture Decor,44.55
2116,Telephony Item #b5f2e8,Telephony,107.54
2117,Housewares Item #e06eb5,Housewares,49.9
2118,Garden Tools Item #d339b5,Garden Tools,69.99
2119,Watches Gifts Item #b914a1,Watches Gifts,723.5
2120,Food Item #eb4ce1,Food,38.9
2121,Auto Item #cd20f8,Auto,139.9
2122,Bed Bath Table Item #25bf7c,Bed Bath Table,18.9
2123,Sports Leisure Item #f67a0e,Sports Leisure,59.9
2124,Bed Bath Table Item #8e14e4,Bed Bath Table,79.9
2125,Computers Accessories Item #bada36,Computers Accessories,45.0
2126,Sports Leisure Item #2540f2,Sports Leisure,76.9
2127,Housewares Item #34dcc2,Housewares,470.0
2128,Costruction Tools Tools Item #626f55,Costruction Tools Tools,72.2
2129,Telephony Item #71fc2a,Telephony,108.9
2130,Bed Bath Table Item #972a51,Bed Bath Table,79.0
2131,Pet Shop Item #561e48,Pet Shop,74.5
2132,Construction Tools Safety Item #ee54bc,Construction Tools Safety,213.9
2133,Stationery Item #0d43f8,Stationery,14.9
2134,Telephony Item #95e67a,Telephony,855.0
2135,Bed Bath Table Item #f0bdec,Bed Bath Table,232.0
2136,Auto Item #730e03,Auto,54.9
2137,Telephony Item #3b0f79,Telephony,29.49
2138,Perfumery Item #473795,Perfumery,56.9
2139,Musical Instruments Item #78b1ff,Musical Instruments,38.9
2140,Stationery Item #8784c4,Stationery,79.0
2141,Bed Bath Table Item #be1c4c,Bed Bath Table,70.0
2142,Audio Item #2669a9,Audio,129.0
2143,Furniture Decor Item #81d1cd,Furniture Decor,49.9
2144,Computers Accessories Item #9b77a0,Computers Accessories,31.9
2145,Toys Item #289eec,Toys,249.99
2146,Uncategorized Item #2873da,Uncategorized,185.0
2147,Housewares Item #e4b6f0,Housewares,105.0
2148,Bed Bath Table Item #0b4b59,Bed Bath Table,158.6
2149,Stationery Item #ff01ba,Stationery,79.0
2150,Sports Leisure Item #719e28,Sports Leisure,13.0
2151,Computers Accessories Item #a35a9f,Computers Accessories,27.5
2152,Telephony Item #5df6b4,Telephony,29.99
2153,Luggage Accessories Item #b205c1,Luggage Accessories,130.0
2154,Bed Bath Table Item #d82737,Bed Bath Table,16.9
2155,Furniture Decor Item #64d0fe,Furniture Decor,89.18
2156,Housewares Item #8513fe,Housewares,149.0
2157,Home Confort Item #9668e3,Home Confort,269.0
2158,Health Beauty Item #0f91b6,Health Beauty,119.9
2159,Home Appliances Item #bb390f,Home Appliances,60.9
2160,Pet Shop Item #83ee05,Pet Shop,89.9
2161,Auto Item #fde84a,Auto,27.9
2162,Sports Leisure Item #a98657,Sports Leisure,182.0
2163,Bed Bath Table Item #4b7034,Bed Bath Table,35.9
2164,Uncategorized Item #75f54c,Uncategorized,59.9
2165,Furniture Decor Item #404e1d,Furniture Decor,184.9
2166,Perfumery Item #3ac282,Perfumery,79.9
2167,Auto Item #604328,Auto,22.4
2168,Perfumery Item #dcdf0e,Perfumery,99.8
2169,Health Beauty Item #5f42d5,Health Beauty,110.32
2170,Electronics Item #aa68f6,Electronics,18.9
2171,Garden Tools Item #f647cb,Garden Tools,35.06
2172,Fashion Shoes Item #b3e90a,Fashion Shoes,89.9
2173,Costruction Tools Tools Item #ad7aeb,Costruction Tools Tools,59.99
2174,Sports Leisure Item #59391e,Sports Leisure,49.99
2175,Perfumery Item #ac480a,Perfumery,7.0
2176,Computers Accessories Item #fa126f,Computers Accessories,209.5
2177,Housewares Item #d43c65,Housewares,78.9
2178,Pet Shop Item #0f66dd,Pet Shop,84.0
2179,Consoles Games Item #ebee67,Consoles Games,39.0
2180,Perfumery Item #0bdc4a,Perfumery,69.9
2181,Perfumery Item #87b73d,Perfumery,103.46
2182,Fashion Bags Accessories Item #4039e5,Fashion Bags Accessories,29.0
2183,Perfumery Item #54fa56,Perfumery,36.0
2184,Health Beauty Item #0a4093,Health Beauty,29.9
2185,Toys Item #1eb30a,Toys,65.0
2186,Electronics Item #300a63,Electronics,14.99
2187,Sports Leisure Item #66fb55,Sports Leisure,335.99
2188,Consoles Games Item #0129d1,Consoles Games,12.25
2189,Garden Tools Item #9cae5e,Garden Tools,59.9
2190,Computers Accessories Item #dea053,Computers Accessories,109.66
2191,Fashion Sport Item #795ed9,Fashion Sport,225.0
2192,Telephony Item #25d6ed,Telephony,12.97
2193,Telephony Item #1686ad,Telephony,29.99
2194,Watches Gifts Item #555cdc,Watches Gifts,49.0
2195,Computers Accessories Item #3db75f,Computers Accessories,31.9
2196,Watches Gifts Item #606b5b,Watches Gifts,798.9
2197,Fashion Underwear Beach Item #654a7e,Fashion Underwear Beach,155.0
2198,Sports Leisure Item #83f2c6,Sports Leisure,85.9
2199,Housewares Item #dbb4ce,Housewares,84.99
2200,Computers Accessories Item #d59916,Computers Accessories,149.42
2201,Uncategorized Item #5d3e31,Uncategorized,24.99
2202,Electronics Item #82e4ad,Electronics,18.9
2203,Telephony Item #a216f3,Telephony,24.99
2204,Toys Item #f0606c,Toys,39.99
2205,Garden Tools Item #08574b,Garden Tools,96.69
2206,Uncategorized Item #4e0d58,Uncategorized,39.9
2207,Cool Stuff Item #4413a6,Cool Stuff,160.99
2208,Housewares Item #962fcd,Housewares,119.0
2209,Auto Item #85eed6,Auto,429.9
2210,Auto Item #dfb97c,Auto,139.0
2211,Telephony Item #cae216,Telephony,23.99
2212,Toys Item #a8ab87,Toys,29.9
2213,Musical Instruments Item #eae2dd,Musical Instruments,27.9
2214,Auto Item #b248cb,Auto,15.0
2215,Stationery Item #cc5c55,Stationery,59.9
2216,Health Beauty Item #35780c,Health Beauty,58.0
2217,Bed Bath Table Item #7bff21,Bed Bath Table,30.0
2218,Toys Item #28857b,Toys,113.0
2219,Health Beauty Item #f936a0,Health Beauty,66.9
2220,Auto Item #c1d228,Auto,42.5
2221,Stationery Item #589e33,Stationery,59.0
2222,Telephony Item #e30a6d,Telephony,34.9
2223,Toys Item #374508,Toys,38.9
2224,Telephony Item #c7c99e,Telephony,16.9
2225,Furniture Decor Item #a996a4,Furniture Decor,69.88
2226,Telephony Item #74ae86,Telephony,34.99
2227,Housewares Item #385eab,Housewares,7.0
2228,Stationery Item #416cdb,Stationery,73.9
2229,Health Beauty Item #084625,Health Beauty,207.9
2230,Furniture Decor Item #0df2a7,Furniture Decor,169.0
2231,Bed Bath Table Item #d296d7,Bed Bath Table,53.0
2232,Computers Accessories Item #bf84ef,Computers Accessories,38.0
2233,Housewares Item #750dcf,Housewares,25.4
2234,Watches Gifts Item #15fdd6,Watches Gifts,89.0
2235,Stationery Item #383146,Stationery,119.5
2236,Home Appliances Item #ff9dfd,Home Appliances,51.45
2237,Auto Item #3d3cec,Auto,126.9
2238,Housewares Item #c2a777,Housewares,34.0
2239,Sports Leisure Item #88cb48,Sports Leisure,72.23
2240,Sports Leisure Item #32b9c3,Sports Leisure,149.9
2241,Uncategorized Item #2ddbeb,Uncategorized,21.1
2242,Toys Item #30fe9c,Toys,479.9
2243,Uncategorized Item #1b7384,Uncategorized,23.8
2244,Watches Gifts Item #f03463,Watches Gifts,285.6
2245,Auto Item #73c053,Auto,159.49
2246,Sports Leisure Item #0b6f7f,Sports Leisure,119.34
2247,Stationery Item #6875b8,Stationery,69.0
2248,Pet Shop Item #f1c4f2,Pet Shop,53.0
2249,Baby Item #bcf28e,Baby,169.0
2250,Sports Leisure Item #46d6fa,Sports Leisure,99.9
2251,Computers Accessories Item #7e11ae,Computers Accessories,12.99
2252,Sports Leisure Item #68e3dd,Sports Leisure,36.93
2253,Sports Leisure Item #013cc6,Sports Leisure,119.49
2254,Art Item #4fe644,Art,93.31
2255,Auto Item #74985e,Auto,179.49
2256,Health Beauty Item #6480f3,Health Beauty,171.0
2257,Furniture Decor Item #d8a777,Furniture Decor,39.9
2258,Pet Shop Item #4874eb,Pet Shop,29.9
2259,Bed Bath Table Item #3beef4,Bed Bath Table,46.9
2260,Garden Tools Item #bfd4d6,Garden Tools,105.99
2261,Small Appliances Item #a336b0,Small Appliances,46.9
2262,Toys Item #8d98de,Toys,49.9
2263,Bed Bath Table Item #77b22d,Bed Bath Table,148.9
2264,Watches Gifts Item #e9f5d1,Watches Gifts,389.9
2265,Health Beauty Item #ea4f65,Health Beauty,216.32
2266,Sports Leisure Item #0a3297,Sports Leisure,499.0
2267,Health Beauty Item #340e3e,Health Beauty,49.99
2268,Furniture Living Room Item #39ed94,Furniture Living Room,89.9
2269,Telephony Item #94b0bb,Telephony,549.9
2270,Auto Item #9275e1,Auto,19.95
2271,Furniture Decor Item #afad7a,Furniture Decor,76.45
2272,Sports Leisure Item #781afe,Sports Leisure,109.9
2273,Sports Leisure Item #333533,Sports Leisure,49.99
2274,Bed Bath Table Item #4025ee,Bed Bath Table,24.9
2275,Computers Accessories Item #cedf30,Computers Accessories,46.9
2276,Music Item #4befae,Music,329.0
2277,Auto Item #87fea1,Auto,120.0
2278,Auto Item #5d10b3,Auto,187.9
2279,Electronics Item #7ae8d9,Electronics,18.9
2280,Luggage Accessories Item #9c6db8,Luggage Accessories,299.9
2281,Consoles Games Item #fb01a5,Consoles Games,689.89
2282,Bed Bath Table Item #c901d0,Bed Bath Table,64.8
2283,Cool Stuff Item #4fb651,Cool Stuff,125.0
2284,Bed Bath Table Item #42e81d,Bed Bath Table,149.0
2285,Kitchen Dining Laundry Garden Furniture Item #c11485,Kitchen Dining Laundry Garden Furniture,129.9
2286,Stationery Item #2001ae,Stationery,189.99
2287,Perfumery Item #8c19dc,Perfumery,65.0
2288,Auto Item #b01986,Auto,200.0
2289,Bed Bath Table Item #742928,Bed Bath Table,64.9
2290,Computers Accessories Item #6fd226,Computers Accessories,19.9
2291,Sports Leisure Item #f46098,Sports Leisure,99.0
2292,Pet Shop Item #4eb3e0,Pet Shop,69.5
2293,Bed Bath Table Item #81b6c7,Bed Bath Table,107.4
2294,Sports Leisure Item #30469b,Sports Leisure,126.45
2295,Office Furniture Item #914c9e,Office Furniture,82.48
2296,Toys Item #482e0a,Toys,176.9
2297,Watches Gifts Item #e0d64d,Watches Gifts,169.7
2298,Auto Item #060890,Auto,94.3
2299,Agro Industry And Commerce Item #c89226,Agro Industry And Commerce,940.5
2300,Perfumery Item #ef23a8,Perfumery,48.9
2301,Watches Gifts Item #72a6b7,Watches Gifts,152.0
2302,Baby Item #4583e3,Baby,169.0
2303,Furniture Decor Item #dd927d,Furniture Decor,227.07
2304,Fashion Bags Accessories Item #ee7cb5,Fashion Bags Accessories,49.0
2305,Computers Accessories Item #961d02,Computers Accessories,110.0
2306,Fixed Telephony Item #213875,Fixed Telephony,189.99
2307,Housewares Item #e9a693,Housewares,166.43
2308,Watches Gifts Item #7e6c4a,Watches Gifts,68.33
2309,Home Construction Item #829002,Home Construction,150.0
2310,Sports Leisure Item #236c89,Sports Leisure,252.0
2311,Luggage Accessories Item #30ccf4,Luggage Accessories,85.4
2312,Drinks Item #f1c44a,Drinks,15.49
2313,Furniture Decor Item #9ef6f9,Furniture Decor,89.9
2314,Bed Bath Table Item #b7605b,Bed Bath Table,48.0
2315,Bed Bath Table Item #c07d36,Bed Bath Table,422.0
2316,Bed Bath Table Item #55a48e,Bed Bath Table,96.0
2317,Computers Accessories Item #eecc2c,Computers Accessories,29.54
2318,Perfumery Item #3f94f8,Perfumery,139.9
2319,Stationery Item #645ba0,Stationery,76.0
2320,Watches Gifts Item #7b35be,Watches Gifts,637.5
2321,Furniture Decor Item #bb9b2d,Furniture Decor,49.9
2322,Air Conditioning Item #12485f,Air Conditioning,769.98
2323,Bed Bath Table Item #c81fba,Bed Bath Table,144.9
2324,Toys Item #d5b0f0,Toys,39.9
2325,Uncategorized Item #6f6f3b,Uncategorized,279.9
2326,Telephony Item #96d2a1,Telephony,24.99
2327,Furniture Decor Item #eff955,Furniture Decor,43.9
2328,Sports Leisure Item #be4e20,Sports Leisure,29.99
2329,Sports Leisure Item #3570ca,Sports Leisure,78.0
2330,Computers Accessories Item #0fdd1e,Computers Accessories,67.0
2331,Garden Tools Item #f2610c,Garden Tools,49.99
2332,Housewares Item #4039be,Housewares,142.0
2333,Health Beauty Item #8a1e1c,Health Beauty,56.57
2334,Watches Gifts Item #4e1617,Watches Gifts,499.9
2335,Housewares Item #b2775a,Housewares,390.0
2336,Health Beauty Item #3117ef,Health Beauty,269.0
2337,Cool Stuff Item #9b5020,Cool Stuff,100.0
2338,Uncategorized Item #f7c7bd,Uncategorized,97.99
2339,Baby Item #e213c5,Baby,59.99
2340,Furniture Mattress And Upholstery Item #f4b3b2,Furniture Mattress And Upholstery,109.4
2341,Garden Tools Item #401b50,Garden Tools,552.5
2342,Books General Interest Item #52fd34,Books General Interest,29.9
2343,Health Beauty Item #7e8c9c,Health Beauty,89.9
2344,Bed Bath Table Item #46e477,Bed Bath Table,90.99
2345,Bed Bath Table Item #ac44de,Bed Bath Table,85.9
2346,Computers Accessories Item #65ce83,Computers Accessories,36.9
2347,Toys Item #d86963,Toys,74.9
2348,Health Beauty Item #7c0a2a,Health Beauty,129.99
2349,Garden Tools Item #45af78,Garden Tools,137.9
2350,Garden Tools Item #1b06c9,Garden Tools,61.9
2351,Kitchen Dining Laundry Garden Furniture Item #9fef57,Kitchen Dining Laundry Garden Furniture,449.9
2352,Furniture Decor Item #f8ca22,Furniture Decor,259.9
2353,Sports Leisure Item #7e93d6,Sports Leisure,249.99
2354,Telephony Item #77f11b,Telephony,18.49
2355,Baby Item #8aa622,Baby,172.4
2356,Computers Accessories Item #58bf85,Computers Accessories,44.99
2357,Telephony Item #b73036,Telephony,18.99
2358,Stationery Item #e2dbf7,Stationery,29.0
2359,Watches Gifts Item #acdcfb,Watches Gifts,539.9
2360,Housewares Item #21025a,Housewares,38.9
2361,Bed Bath Table Item #c233a2,Bed Bath Table,179.9
2362,Baby Item #b0a12a,Baby,65.0
2363,Fashion Bags Accessories Item #37f582,Fashion Bags Accessories,39.9
2364,Health Beauty Item #cb6c9d,Health Beauty,51.0
2365,Electronics Item #891fda,Electronics,15.0
2366,Pet Shop Item #4e5a27,Pet Shop,41.9
2367,Sports Leisure Item #5b457a,Sports Leisure,69.9
2368,Perfumery Item #33fca9,Perfumery,245.0
2369,Auto Item #d48c8d,Auto,1780.0
2370,Perfumery Item #d7e407,Perfumery,229.99
2371,Electronics Item #9b37a9,Electronics,39.9
2372,Telephony Item #a0b940,Telephony,79.9
2373,Furniture Bedroom Item #27e385,Furniture Bedroom,203.0
2374,Stationery Item #65266b,Stationery,23.9
2375,Cool Stuff Item #4c2c25,Cool Stuff,199.99
2376,Electronics Item #64187b,Electronics,233.0
2377,Computers Accessories Item #4e1d66,Computers Accessories,73.9
2378,Auto Item #f4f67c,Auto,233.56
2379,Fashion Bags Accessories Item #bf6452,Fashion Bags Accessories,43.8
2380,Small Appliances Item #4c84f5,Small Appliances,289.99
2381,Housewares Item #3514ea,Housewares,168.0
2382,Perfumery Item #5f2130,Perfumery,149.9
2383,Sports Leisure Item #c69a90,Sports Leisure,90.0
2384,Health Beauty Item #8fbf90,Health Beauty,32.0
2385,Musical Instruments Item #16c4e8,Musical Instruments,1899.0
2386,Pet Shop Item #baf6f4,Pet Shop,22.0
2387,Fashion Bags Accessories Item #6f73c2,Fashion Bags Accessories,28.9
2388,Computers Accessories Item #a4c7e7,Computers Accessories,149.0
2389,Computers Accessories Item #b2e7c3,Computers Accessories,49.9
2390,Furniture Bedroom Item #98001b,Furniture Bedroom,159.9
2391,Auto Item #98726e,Auto,59.9
2392,Sports Leisure Item #316f27,Sports Leisure,99.9
2393,Bed Bath Table Item #5bd7e5,Bed Bath Table,59.9
2394,Furniture Decor Item #419ad7,Furniture Decor,44.9
2395,Bed Bath Table Item #c18035,Bed Bath Table,119.9
2396,Food Item #24f5af,Food,63.49
2397,Perfumery Item #00baba,Perfumery,47.9
2398,Bed Bath Table Item #b74d57,Bed Bath Table,65.9
2399,Construction Tools Construction Item #043424,Construction Tools Construction,162.5
2400,Furniture Decor Item #4d3f50,Furniture Decor,34.99
2401,Agro Industry And Commerce Item #672e75,Agro Industry And Commerce,410.0
2402,Health Beauty Item #c8e986,Health Beauty,107.9
2403,Bed Bath Table Item #f7c3fc,Bed Bath Table,41.99
2404,Housewares Item #b62644,Housewares,29.9
2405,Housewares Item #33b980,Housewares,28.8
2406,Telephony Item #624b56,Telephony,34.99
2407,Computers Accessories Item #dc0289,Computers Accessories,42.6
2408,Furniture Decor Item #5e7f8e,Furniture Decor,169.0
2409,Sports Leisure Item #b77ac7,Sports Leisure,77.9
2410,Stationery Item #06f0e8,Stationery,179.0
2411,Stationery Item #edd268,Stationery,294.9
2412,Health Beauty Item #248341,Health Beauty,589.0
2413,Watches Gifts Item #2fa5da,Watches Gifts,119.9
2414,Health Beauty Item #0e5643,Health Beauty,199.0
2415,Watches Gifts Item #024753,Watches Gifts,29.0
2416,Sports Leisure Item #7b1f89,Sports Leisure,59.9
